dbms, schema, vm_time, vm_killed, vm_total, vm_score, selection_time, selection_killed, selection_total, selection_score
Postgres, Examination, 1399, 107, 110, 0.97273, 3292, 1, 1, 1.00000
Postgres, Examination, 1355, 107, 110, 0.97273, 3567, 1, 1, 1.00000
Postgres, Examination, 1398, 107, 110, 0.97273, 3742, 1, 1, 1.00000
Postgres, Examination, 1392, 107, 110, 0.97273, 2234, 1, 1, 1.00000
Postgres, Examination, 1358, 107, 110, 0.97273, 3725, 1, 1, 1.00000
Postgres, Examination, 1387, 107, 110, 0.97273, 3867, 1, 1, 1.00000
Postgres, Examination, 1343, 107, 110, 0.97273, 3509, 1, 1, 1.00000
Postgres, Examination, 1395, 107, 110, 0.97273, 3551, 1, 1, 1.00000
Postgres, Examination, 1372, 107, 110, 0.97273, 3275, 1, 1, 1.00000
Postgres, Examination, 1383, 107, 110, 0.97273, 3417, 1, 1, 1.00000
Postgres, Examination, 1383, 107, 110, 0.97273, 3400, 1, 1, 1.00000
Postgres, Examination, 1385, 107, 110, 0.97273, 2125, 1, 1, 1.00000
Postgres, Examination, 1403, 107, 110, 0.97273, 3808, 2, 2, 1.00000
Postgres, Examination, 1352, 107, 110, 0.97273, 3617, 1, 1, 1.00000
Postgres, Examination, 1374, 107, 110, 0.97273, 3750, 1, 1, 1.00000
Postgres, Examination, 1394, 107, 110, 0.97273, 3500, 0, 1, 0.00000
Postgres, Flights, 552, 42, 44, 0.95455, 2075, 1, 1, 1.00000
Postgres, Flights, 560, 42, 44, 0.95455, 2058, 1, 1, 1.00000
Postgres, Flights, 554, 42, 44, 0.95455, 1992, 1, 1, 1.00000
Postgres, Flights, 570, 42, 44, 0.95455, 2074, 1, 1, 1.00000
Postgres, Flights, 553, 42, 44, 0.95455, 2067, 1, 1, 1.00000
Postgres, Flights, 551, 42, 44, 0.95455, 1975, 1, 1, 1.00000
Postgres, Flights, 570, 42, 44, 0.95455, 2142, 1, 1, 1.00000
Postgres, Flights, 583, 42, 44, 0.95455, 2109, 1, 1, 1.00000
Postgres, Flights, 564, 42, 44, 0.95455, 2125, 1, 1, 1.00000
Postgres, Flights, 560, 42, 44, 0.95455, 1983, 1, 1, 1.00000
Postgres, Flights, 573, 42, 44, 0.95455, 2075, 1, 1, 1.00000
Postgres, Flights, 622, 42, 44, 0.95455, 2484, 1, 1, 1.00000
Postgres, Flights, 571, 42, 44, 0.95455, 2066, 1, 1, 1.00000
Postgres, Flights, 554, 42, 44, 0.95455, 2268, 0, 1, 0.00000
Postgres, Flights, 567, 42, 44, 0.95455, 2125, 1, 1, 1.00000
Postgres, Flights, 585, 42, 44, 0.95455, 2108, 0, 1, 0.00000
Postgres, Flights, 577, 42, 44, 0.95455, 2655, 2, 2, 1.00000
Postgres, Flights, 553, 42, 44, 0.95455, 2008, 1, 1, 1.00000
Postgres, Flights, 557, 42, 44, 0.95455, 2167, 1, 1, 1.00000
Postgres, Flights, 548, 42, 44, 0.95455, 2051, 1, 1, 1.00000
Postgres, Flights, 563, 42, 44, 0.95455, 1867, 1, 1, 1.00000
Postgres, Flights, 553, 42, 44, 0.95455, 2400, 1, 1, 1.00000
Postgres, Flights, 543, 42, 44, 0.95455, 2383, 1, 1, 1.00000
Postgres, Flights, 549, 42, 44, 0.95455, 2025, 1, 1, 1.00000
Postgres, Flights, 581, 42, 44, 0.95455, 2083, 1, 1, 1.00000
Postgres, Flights, 547, 42, 44, 0.95455, 2091, 1, 1, 1.00000
Postgres, Flights, 555, 42, 44, 0.95455, 2091, 1, 1, 1.00000
Postgres, Flights, 564, 42, 44, 0.95455, 2116, 1, 1, 1.00000
Postgres, Flights, 549, 42, 44, 0.95455, 2183, 1, 1, 1.00000
Postgres, Flights, 546, 42, 44, 0.95455, 2083, 1, 1, 1.00000
Postgres, Inventory, 116, 16, 18, 0.88889, 391, 1, 1, 1.00000
Postgres, Inventory, 119, 16, 18, 0.88889, 433, 1, 1, 1.00000
Postgres, Inventory, 121, 16, 18, 0.88889, 390, 1, 1, 1.00000
Postgres, Inventory, 117, 16, 18, 0.88889, 383, 1, 1, 1.00000
Postgres, Inventory, 116, 16, 18, 0.88889, 399, 1, 1, 1.00000
Postgres, Inventory, 124, 16, 18, 0.88889, 416, 1, 1, 1.00000
Postgres, Inventory, 118, 16, 18, 0.88889, 375, 1, 1, 1.00000
Postgres, Inventory, 116, 16, 18, 0.88889, 391, 1, 1, 1.00000
Postgres, Inventory, 118, 16, 18, 0.88889, 491, 0, 1, 0.00000
Postgres, Inventory, 133, 16, 18, 0.88889, 466, 1, 1, 1.00000
Postgres, Inventory, 119, 16, 18, 0.88889, 482, 1, 1, 1.00000
Postgres, Inventory, 116, 16, 18, 0.88889, 474, 1, 1, 1.00000
Postgres, Inventory, 117, 16, 18, 0.88889, 533, 0, 1, 0.00000
Postgres, Inventory, 121, 16, 18, 0.88889, 372, 1, 1, 1.00000
Postgres, Inventory, 116, 16, 18, 0.88889, 391, 1, 1, 1.00000
Postgres, Inventory, 117, 16, 18, 0.88889, 466, 1, 1, 1.00000
Postgres, Inventory, 118, 16, 18, 0.88889, 449, 1, 1, 1.00000
Postgres, Inventory, 117, 16, 18, 0.88889, 391, 1, 1, 1.00000
Postgres, Inventory, 117, 16, 18, 0.88889, 398, 1, 1, 1.00000
Postgres, Inventory, 115, 16, 18, 0.88889, 491, 1, 1, 1.00000
Postgres, Inventory, 117, 16, 18, 0.88889, 391, 1, 1, 1.00000
Postgres, Inventory, 117, 16, 18, 0.88889, 449, 0, 1, 0.00000
Postgres, Inventory, 116, 16, 18, 0.88889, 491, 1, 1, 1.00000
Postgres, Inventory, 119, 16, 18, 0.88889, 508, 1, 1, 1.00000
Postgres, Inventory, 117, 16, 18, 0.88889, 391, 1, 1, 1.00000
Postgres, Inventory, 117, 16, 18, 0.88889, 391, 1, 1, 1.00000
Postgres, Inventory, 118, 16, 18, 0.88889, 391, 1, 1, 1.00000
Postgres, Inventory, 117, 16, 18, 0.88889, 424, 1, 1, 1.00000
Postgres, Inventory, 116, 16, 18, 0.88889, 450, 1, 1, 1.00000
Postgres, Inventory, 115, 16, 18, 0.88889, 399, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 224, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 216, 1, 1, 1.00000
Postgres, Iso3166, 58, 7, 9, 0.77778, 225, 1, 1, 1.00000
Postgres, Iso3166, 60, 7, 9, 0.77778, 308, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 226, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 233, 1, 1, 1.00000
Postgres, Iso3166, 53, 7, 9, 0.77778, 241, 1, 1, 1.00000
Postgres, Iso3166, 53, 7, 9, 0.77778, 217, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 249, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 224, 0, 1, 0.00000
Postgres, Iso3166, 53, 7, 9, 0.77778, 333, 1, 1, 1.00000
Postgres, Iso3166, 53, 7, 9, 0.77778, 232, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 208, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 241, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 241, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 291, 1, 1, 1.00000
Postgres, Iso3166, 53, 7, 9, 0.77778, 224, 0, 1, 0.00000
Postgres, Iso3166, 53, 7, 9, 0.77778, 183, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 191, 1, 1, 1.00000
Postgres, Iso3166, 53, 7, 9, 0.77778, 199, 1, 1, 1.00000
Postgres, Iso3166, 51, 7, 9, 0.77778, 225, 1, 1, 1.00000
Postgres, Iso3166, 59, 7, 9, 0.77778, 299, 0, 1, 0.00000
Postgres, Iso3166, 53, 7, 9, 0.77778, 225, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 233, 1, 1, 1.00000
Postgres, Iso3166, 51, 7, 9, 0.77778, 241, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 250, 1, 1, 1.00000
Postgres, Iso3166, 51, 7, 9, 0.77778, 241, 1, 1, 1.00000
Postgres, Iso3166, 53, 7, 9, 0.77778, 224, 0, 1, 0.00000
Postgres, Iso3166, 55, 7, 9, 0.77778, 291, 1, 1, 1.00000
Postgres, Iso3166, 52, 7, 9, 0.77778, 216, 0, 1, 0.00000
Postgres, JWhoisServer, 2050, 140, 178, 0.78652, 3201, 1, 1, 1.00000
Postgres, JWhoisServer, 2002, 140, 178, 0.78652, 3575, 1, 1, 1.00000
Postgres, JWhoisServer, 2039, 140, 178, 0.78652, 3599, 1, 1, 1.00000
Postgres, JWhoisServer, 2021, 140, 178, 0.78652, 3859, 1, 1, 1.00000
Postgres, JWhoisServer, 2015, 140, 178, 0.78652, 3401, 1, 1, 1.00000
Postgres, JWhoisServer, 2032, 140, 178, 0.78652, 3543, 0, 1, 0.00000
Postgres, JWhoisServer, 2059, 140, 178, 0.78652, 3267, 1, 1, 1.00000
Postgres, JWhoisServer, 2059, 140, 178, 0.78652, 3668, 1, 1, 1.00000
Postgres, JWhoisServer, 2051, 140, 178, 0.78652, 3425, 1, 1, 1.00000
Postgres, JWhoisServer, 2022, 140, 178, 0.78652, 3327, 1, 1, 1.00000
Postgres, JWhoisServer, 2030, 140, 178, 0.78652, 3417, 1, 1, 1.00000
Postgres, JWhoisServer, 2038, 140, 178, 0.78652, 3376, 1, 1, 1.00000
Postgres, JWhoisServer, 2062, 140, 178, 0.78652, 3909, 1, 1, 1.00000
Postgres, JWhoisServer, 2060, 140, 178, 0.78652, 3826, 1, 1, 1.00000
Postgres, JWhoisServer, 2021, 140, 178, 0.78652, 3702, 1, 1, 1.00000
Postgres, JWhoisServer, 2013, 140, 178, 0.78652, 3417, 0, 1, 0.00000
Postgres, JWhoisServer, 2046, 140, 178, 0.78652, 3402, 1, 1, 1.00000
Postgres, JWhoisServer, 2039, 140, 178, 0.78652, 3692, 1, 1, 1.00000
Postgres, JWhoisServer, 2022, 140, 178, 0.78652, 3476, 1, 1, 1.00000
Postgres, JWhoisServer, 2075, 140, 178, 0.78652, 3525, 1, 1, 1.00000
Postgres, JWhoisServer, 2021, 140, 178, 0.78652, 3585, 1, 1, 1.00000
Postgres, JWhoisServer, 2071, 140, 178, 0.78652, 3567, 1, 1, 1.00000
Postgres, JWhoisServer, 2080, 140, 178, 0.78652, 3643, 0, 1, 0.00000
Postgres, JWhoisServer, 2010, 140, 178, 0.78652, 3367, 1, 1, 1.00000
Postgres, JWhoisServer, 2033, 140, 178, 0.78652, 3968, 1, 1, 1.00000
Postgres, JWhoisServer, 2057, 140, 178, 0.78652, 3517, 1, 1, 1.00000
Postgres, JWhoisServer, 2036, 140, 178, 0.78652, 3367, 1, 1, 1.00000
Postgres, JWhoisServer, 2039, 140, 178, 0.78652, 3517, 1, 1, 1.00000
Postgres, JWhoisServer, 2063, 140, 178, 0.78652, 3150, 1, 1, 1.00000
Postgres, JWhoisServer, 2033, 140, 178, 0.78652, 3493, 1, 1, 1.00000
Postgres, MozillaPermissions, 185, 29, 29, 1.00000, 649, 1, 1, 1.00000
Postgres, MozillaPermissions, 184, 29, 29, 1.00000, 699, 1, 1, 1.00000
Postgres, MozillaPermissions, 185, 29, 29, 1.00000, 991, 1, 1, 1.00000
Postgres, MozillaPermissions, 185, 29, 29, 1.00000, 741, 1, 1, 1.00000
Postgres, MozillaPermissions, 183, 29, 29, 1.00000, 941, 1, 1, 1.00000
Postgres, MozillaPermissions, 183, 29, 29, 1.00000, 649, 1, 1, 1.00000
Postgres, MozillaPermissions, 188, 29, 29, 1.00000, 641, 1, 1, 1.00000
Postgres, MozillaPermissions, 184, 29, 29, 1.00000, 741, 1, 1, 1.00000
Postgres, MozillaPermissions, 187, 29, 29, 1.00000, 833, 1, 1, 1.00000
Postgres, MozillaPermissions, 184, 29, 29, 1.00000, 791, 1, 1, 1.00000
Postgres, MozillaPermissions, 184, 29, 29, 1.00000, 775, 1, 1, 1.00000
Postgres, MozillaPermissions, 183, 29, 29, 1.00000, 633, 1, 1, 1.00000
Postgres, MozillaPermissions, 185, 29, 29, 1.00000, 866, 1, 1, 1.00000
Postgres, MozillaPermissions, 191, 29, 29, 1.00000, 649, 1, 1, 1.00000
Postgres, MozillaPermissions, 189, 29, 29, 1.00000, 899, 1, 1, 1.00000
Postgres, MozillaPermissions, 185, 29, 29, 1.00000, 749, 1, 1, 1.00000
Postgres, MozillaPermissions, 181, 29, 29, 1.00000, 925, 1, 1, 1.00000
Postgres, MozillaPermissions, 184, 29, 29, 1.00000, 632, 1, 1, 1.00000
Postgres, MozillaPermissions, 180, 29, 29, 1.00000, 725, 1, 1, 1.00000
Postgres, MozillaPermissions, 184, 29, 29, 1.00000, 875, 1, 1, 1.00000
Postgres, MozillaPermissions, 182, 29, 29, 1.00000, 883, 1, 1, 1.00000
Postgres, MozillaPermissions, 186, 29, 29, 1.00000, 841, 1, 1, 1.00000
Postgres, MozillaPermissions, 186, 29, 29, 1.00000, 858, 1, 1, 1.00000
Postgres, MozillaPermissions, 183, 29, 29, 1.00000, 791, 1, 1, 1.00000
Postgres, MozillaPermissions, 182, 29, 29, 1.00000, 883, 1, 1, 1.00000
Postgres, MozillaPermissions, 184, 29, 29, 1.00000, 675, 1, 1, 1.00000
Postgres, MozillaPermissions, 186, 29, 29, 1.00000, 791, 1, 1, 1.00000
Postgres, MozillaPermissions, 190, 29, 29, 1.00000, 925, 1, 1, 1.00000
Postgres, MozillaPermissions, 185, 29, 29, 1.00000, 666, 1, 1, 1.00000
Postgres, MozillaPermissions, 184, 29, 29, 1.00000, 1441, 1, 1, 1.00000
Postgres, NistWeather, 432, 29, 31, 0.93548, 1558, 1, 1, 1.00000
Postgres, NistWeather, 423, 29, 31, 0.93548, 1591, 1, 1, 1.00000
Postgres, NistWeather, 413, 29, 31, 0.93548, 1158, 1, 1, 1.00000
Postgres, NistWeather, 449, 29, 31, 0.93548, 1643, 0, 1, 0.00000
Postgres, NistWeather, 407, 29, 31, 0.93548, 1558, 1, 1, 1.00000
Postgres, NistWeather, 406, 29, 31, 0.93548, 1450, 1, 1, 1.00000
Postgres, NistWeather, 414, 29, 31, 0.93548, 1258, 1, 1, 1.00000
Postgres, NistWeather, 426, 29, 31, 0.93548, 1633, 1, 1, 1.00000
Postgres, NistWeather, 414, 29, 31, 0.93548, 1516, 1, 1, 1.00000
Postgres, NistWeather, 416, 29, 31, 0.93548, 1625, 0, 1, 0.00000
Postgres, NistWeather, 418, 29, 31, 0.93548, 1616, 1, 1, 1.00000
Postgres, NistWeather, 426, 29, 31, 0.93548, 1475, 1, 1, 1.00000
Postgres, NistWeather, 432, 29, 31, 0.93548, 1475, 1, 1, 1.00000
Postgres, NistWeather, 434, 29, 31, 0.93548, 1692, 1, 1, 1.00000
Postgres, NistWeather, 451, 29, 31, 0.93548, 1564, 1, 1, 1.00000
Postgres, NistWeather, 414, 29, 31, 0.93548, 1567, 1, 1, 1.00000
Postgres, NistWeather, 413, 29, 31, 0.93548, 1366, 1, 1, 1.00000
Postgres, NistWeather, 430, 29, 31, 0.93548, 1554, 1, 1, 1.00000
Postgres, NistWeather, 414, 29, 31, 0.93548, 1658, 0, 1, 0.00000
Postgres, NistWeather, 427, 29, 31, 0.93548, 1575, 1, 1, 1.00000
Postgres, NistWeather, 445, 29, 31, 0.93548, 1694, 1, 1, 1.00000
Postgres, NistWeather, 430, 29, 31, 0.93548, 1025, 1, 1, 1.00000
Postgres, NistWeather, 442, 29, 31, 0.93548, 1433, 1, 1, 1.00000
Postgres, NistWeather, 416, 29, 31, 0.93548, 1291, 1, 1, 1.00000
Postgres, NistWeather, 423, 29, 31, 0.93548, 1491, 1, 1, 1.00000
Postgres, NistWeather, 427, 29, 31, 0.93548, 1558, 1, 1, 1.00000
Postgres, NistWeather, 436, 29, 31, 0.93548, 1533, 1, 1, 1.00000
Postgres, NistWeather, 438, 29, 31, 0.93548, 1550, 1, 1, 1.00000
Postgres, NistWeather, 406, 29, 31, 0.93548, 1508, 0, 1, 0.00000
Postgres, NistWeather, 417, 29, 31, 0.93548, 1639, 1, 1, 1.00000
Postgres, NistXTS749, 226, 21, 22, 0.95455, 1308, 1, 1, 1.00000
Postgres, NistXTS749, 235, 21, 22, 0.95455, 991, 1, 1, 1.00000
Postgres, NistXTS749, 221, 21, 22, 0.95455, 1400, 1, 1, 1.00000
Postgres, NistXTS749, 224, 21, 22, 0.95455, 1472, 1, 1, 1.00000
Postgres, NistXTS749, 231, 21, 22, 0.95455, 1726, 1, 1, 1.00000
Postgres, NistXTS749, 239, 21, 22, 0.95455, 853, 1, 1, 1.00000
Postgres, NistXTS749, 236, 21, 22, 0.95455, 1224, 1, 1, 1.00000
Postgres, NistXTS749, 225, 21, 22, 0.95455, 1216, 1, 1, 1.00000
Postgres, NistXTS749, 226, 21, 22, 0.95455, 1433, 1, 1, 1.00000
Postgres, NistXTS749, 228, 21, 22, 0.95455, 925, 1, 1, 1.00000
Postgres, NistXTS749, 223, 21, 22, 0.95455, 1425, 1, 1, 1.00000
Postgres, NistXTS749, 232, 21, 22, 0.95455, 1300, 1, 1, 1.00000
Postgres, NistXTS749, 229, 21, 22, 0.95455, 1166, 1, 1, 1.00000
Postgres, NistXTS749, 224, 21, 22, 0.95455, 1316, 1, 1, 1.00000
Postgres, NistXTS749, 229, 21, 22, 0.95455, 1258, 1, 1, 1.00000
Postgres, NistXTS749, 234, 21, 22, 0.95455, 1358, 1, 1, 1.00000
Postgres, NistXTS749, 236, 21, 22, 0.95455, 1393, 1, 1, 1.00000
Postgres, NistXTS749, 225, 21, 22, 0.95455, 1216, 1, 1, 1.00000
Postgres, NistXTS749, 253, 21, 22, 0.95455, 1191, 1, 1, 1.00000
Postgres, NistXTS749, 224, 21, 22, 0.95455, 1284, 1, 1, 1.00000
Postgres, NistXTS749, 259, 21, 22, 0.95455, 1234, 1, 1, 1.00000
Postgres, NistXTS749, 223, 21, 22, 0.95455, 1410, 1, 1, 1.00000
Postgres, NistXTS749, 224, 21, 22, 0.95455, 1250, 1, 1, 1.00000
Postgres, NistXTS749, 252, 21, 22, 0.95455, 1366, 1, 1, 1.00000
Postgres, NistXTS749, 231, 21, 22, 0.95455, 1341, 1, 1, 1.00000
Postgres, NistXTS749, 225, 21, 22, 0.95455, 883, 1, 1, 1.00000
Postgres, NistXTS749, 224, 21, 22, 0.95455, 1233, 0, 1, 0.00000
Postgres, NistXTS749, 228, 21, 22, 0.95455, 941, 1, 1, 1.00000
Postgres, NistXTS749, 237, 21, 22, 0.95455, 1208, 1, 1, 1.00000
Postgres, NistXTS749, 231, 21, 22, 0.95455, 1366, 1, 1, 1.00000
Postgres, Person, 144, 17, 21, 0.80952, 444, 1, 1, 1.00000
Postgres, Person, 155, 17, 21, 0.80952, 316, 1, 1, 1.00000
Postgres, Person, 163, 17, 21, 0.80952, 374, 1, 1, 1.00000
Postgres, Person, 157, 17, 21, 0.80952, 465, 2, 2, 1.00000
Postgres, Person, 157, 17, 21, 0.80952, 383, 0, 1, 0.00000
Postgres, Person, 149, 17, 21, 0.80952, 458, 1, 1, 1.00000
Postgres, Person, 153, 17, 21, 0.80952, 691, 1, 1, 1.00000
Postgres, Person, 148, 17, 21, 0.80952, 383, 0, 1, 0.00000
Postgres, Person, 151, 17, 21, 0.80952, 349, 1, 1, 1.00000
Postgres, Person, 148, 17, 21, 0.80952, 374, 0, 1, 0.00000
Postgres, Person, 178, 17, 21, 0.80952, 483, 0, 1, 0.00000
Postgres, Person, 154, 17, 21, 0.80952, 308, 1, 1, 1.00000
Postgres, Person, 156, 17, 21, 0.80952, 358, 1, 1, 1.00000
Postgres, Person, 150, 17, 21, 0.80952, 424, 1, 1, 1.00000
Postgres, Person, 152, 17, 21, 0.80952, 316, 1, 1, 1.00000
Postgres, Person, 168, 17, 21, 0.80952, 408, 1, 1, 1.00000
Postgres, Person, 147, 17, 21, 0.80952, 433, 0, 1, 0.00000
Postgres, Person, 147, 17, 21, 0.80952, 441, 0, 1, 0.00000
Postgres, Person, 148, 17, 21, 0.80952, 349, 1, 1, 1.00000
Postgres, Person, 146, 17, 21, 0.80952, 349, 1, 1, 1.00000
